Property Name,Pilot_Batch,Listing_ID,Building_Key,Property_Address,Room_Number,Property_Name,Listing_Name,ICS_URL,Listing_Status,Unit_Mode,Notes,Booking_Property_ID,Booking_Room_Type_ID,Booking_Room_Type_Name,Booking_Room_Key,Booking_Enabled,Booking_Notes
USC - Dale 1520 - 1522 Arapahoe St,Pilot1,AIR452,B1522_ARAPAHOE,1522 Arapahoe St,Rm 4,1522 Arapahoe St - Rm 4,,,,LongTerm,,,,,,,
USC - TL 1534 W 35th St,Pilot1,AIR200,B1534_W35TH_A,1534 W 35th St Unit A,Rm 1,1534 W 35th St Unit A - Rm 1,Private Bed & Bath| In Peaceful 5 Beds Unit,https://www.airbnb.com/calendar/ical/1629496235794766727.ics?t=ed45549d4f6442bd9b409535ec3b6380,Active,Airbnb,,,,,,,
USC - TL 1534 W 35th St,Pilot1,AIR201,B1534_W35TH_A,1534 W 35th St Unit A,Rm 2,1534 W 35th St Unit A - Rm 2,Private Bed & Bath| In Peaceful 5 Beds Unit,https://www.airbnb.com/calendar/ical/1629519751491693667.ics?t=94d7f780c8654aeabce912fa4ca21c48,Active,Airbnb,,,,,,,
USC - TL 1534 W 35th St,Pilot1,AIR202,B1534_W35TH_A,1534 W 35th St Unit A,Rm 3,1534 W 35th St Unit A - Rm 3,,,,LongTerm,,,,,,,
USC - TL 1534 W 35th St,Pilot1,AIR203,B1534_W35TH_A,1534 W 35th St Unit A,Rm 4,1534 W 35th St Unit A - Rm 4,Private Bed & Bath| In Peaceful 5 Beds Unit A4,https://www.airbnb.com/calendar/ical/1632248685547338408.ics?t=5f077b4ffefc4b45bf3d8c9996ea6ab0,Active,Airbnb,,,,,,,
USC - TL 1534 W 35th St,Pilot1,AIR204,B1534_W35TH_A,1534 W 35th St Unit A,Rm 5,1534 W 35th St Unit A - Rm 5,Private Bed & Bath| In Peaceful 5 Beds Unit,https://www.airbnb.com/calendar/ical/1632252694638106012.ics?t=ecc621ca503f427b8b7f89b948176417,Active,Airbnb,,,,,,,
USC - TL 1534 W 35th St,Pilot1,AIR466,B1534_W35TH_F,1534 W 35th St Unit F,Rm 1,1534 W 35th St Unit F - Rm 1,,,,LongTerm,,,,,,,
USC - TL 1534 W 35th St,Pilot1,AIR467,B1534_W35TH_F,1534 W 35th St Unit F,Rm 2,1534 W 35th St Unit F - Rm 2,,,,LongTerm,,,,,,,
USC - TL 1534 W 35th St,Pilot1,AIR468,B1534_W35TH_F,1534 W 35th St Unit F,Rm 3,1534 W 35th St Unit F - Rm 3,Top FL| Private Bed & Bath| in 6 Beds Unit,https://www.airbnb.com/calendar/ical/1629560097013967605.ics?t=cc2fe2b45e9b4d388f8ea93182ba23dc,Active,Airbnb,,,,,,,
USC - TL 1534 W 35th St,Pilot1,AIR469,B1534_W35TH_F,1534 W 35th St Unit F,Rm 4,1534 W 35th St Unit F - Rm 4,Top FL| Private Bed & Bath| in 6 Beds Unit,https://www.airbnb.com/calendar/ical/1629564518631599768.ics?t=5478aab3cd534f5ba5547188e05e1044,Active,Airbnb,Reloated from 1460 - 305,,,,,,
USC - TL 1534 W 35th St,Pilot1,AIR470,B1534_W35TH_F,1534 W 35th St Unit F,Rm 5,1534 W 35th St Unit F - Rm 5,,,,LongTerm,,,,,,,
USC - TL 1587 W 35 St,Pilot1,AIR487,B1587H_W35TH,1587 1/2 W 35th St,Rm 201,1587 1/2 W 35th St - Rm 201,,,Active,Booking.com,,15879434,1587943401,Double Room,1587943401201,TRUE,
USC - TL 1587 W 35 St,Pilot1,AIR488,B1587H_W35TH,1587 1/2 W 35th St,Rm 202,1587 1/2 W 35th St - Rm 202,,,Active,Booking.com,,15879434,1587943401,Double Room,1587943401202,TRUE,
USC - TL 1587 W 35 St,Pilot1,AIR489,B1587H_W35TH,1587 1/2 W 35th St,Rm 203,1587 1/2 W 35th St - Rm 203,,,Active,Booking.com,,15879434,1587943401,Double Room,1587943401203,TRUE,
USC - TL 1587 W 35 St,Pilot1,AIR490,B1587H_W35TH,1587 1/2 W 35th St,Rm 204,1587 1/2 W 35th St - Rm 204,,,,LongTerm,,15879434,1587943401,Double Room,1587943401204,TRUE,
USC - TL 1587 W 35 St,Pilot1,AIR491,B1587H_W35TH,1587 1/2 W 35th St,Rm 205,1587 1/2 W 35th St - Rm 205,,,,LongTerm,,15879434,1587943401,Double Room,1587943401205,TRUE,
USC - TL 1587 W 35 St,Pilot1,AIR492,B1587H_W35TH,1587 1/2 W 35th St,Rm 206,1587 1/2 W 35th St - Rm 206,,,Active,Booking.com,,15879434,1587943401,Double Room,1587943401206,TRUE,
USC - TL 1587 W 35 St,Pilot1,AIR493,B1587H_W35TH,1587 1/2 W 35th St,Rm 207,1587 1/2 W 35th St - Rm 207,,,Active,Booking.com,,15879434,1587943401,Double Room,1587943401207,TRUE,
USC - TL 1587 W 35 St,Pilot1,AIR494,B1587H_W35TH,1587 1/2 W 35th St,Rm 301,1587 1/2 W 35th St - Rm 301,,,,LongTerm,,15879434,1587943401,Double Room,1587943401301,TRUE,
USC - TL 1587 W 35 St,Pilot1,AIR495,B1587H_W35TH,1587 1/2 W 35th St,Rm 302,1587 1/2 W 35th St - Rm 302,,,,LongTerm,,15879434,1587943401,Double Room,1587943401302,TRUE,
USC - TL 1587 W 35 St,Pilot1,AIR496,B1587H_W35TH,1587 1/2 W 35th St,Rm 303,1587 1/2 W 35th St - Rm 303,,,Active,Booking.com,,15879434,1587943401,Double Room,1587943401303,TRUE,
USC - TL 1587 W 35 St,Pilot1,AIR497,B1587H_W35TH,1587 1/2 W 35th St,Rm 304,1587 1/2 W 35th St - Rm 304,,,,LongTerm,,15879434,1587943401,Double Room,1587943401304,TRUE,
USC - TL 1587 W 35 St,Pilot1,AIR498,B1587H_W35TH,1587 1/2 W 35th St,Rm 305,1587 1/2 W 35th St - Rm 305,,,Active,Booking.com,,15879434,1587943401,Double Room,1587943401305,TRUE,
USC - TL 1587 W 35 St,Pilot1,AIR499,B1587H_W35TH,1587 1/2 W 35th St,Rm 306,1587 1/2 W 35th St - Rm 306,,,Active,Booking.com,,15879434,1587943401,Double Room,1587943401306,TRUE,
USC - TL 1587 W 35 St,Pilot1,AIR500,B1587H_W35TH,1587 1/2 W 35th St,Rm 307,1587 1/2 W 35th St - Rm 307,,,,LongTerm,,15879434,1587943401,Double Room,1587943401307,TRUE,
USC - TL 1600 West 35th Street,Pilot1,AIR309,B1602_W35TH,1602 W 35th St,Rm 201,1602 W 35th St - Rm 201,New Building|Convenience Shops |Private Bed & Bath,https://www.airbnb.com/calendar/ical/1630439999189980269.ics?t=81fb6568993d4233971f4c72cf5a7564,Active,Airbnb,,,,,,,
USC - TL 1600 West 35th Street,Pilot1,AIR310,B1602_W35TH,1602 W 35th St,Rm 202,1602 W 35th St - Rm 202,,,,LongTerm,,,,,,,
USC - TL 1600 West 35th Street,Pilot1,AIR311,B1602_W35TH,1602 W 35th St,Rm 203,1602 W 35th St - Rm 203,New Building|Convenience Shops |Private Bed & Bath,https://www.airbnb.com/calendar/ical/1630452409295367303.ics?t=abde65062eb74217abac9bf433d8f09b,Active,Airbnb,,,,,,,
USC - TL 1600 West 35th Street,Pilot1,AIR312,B1602_W35TH,1602 W 35th St,Rm 204,1602 W 35th St - Rm 204,,,,LongTerm,,,,,,,
USC - TL 1600 West 35th Street,Pilot1,AIR313,B1602_W35TH,1602 W 35th St,Rm 205,1602 W 35th St - Rm 205,New Building|Convenience Shopping|Private Bed&Bath,https://www.airbnb.com/calendar/ical/1663446125546389986.ics?t=a534cf8265634c04b6eb38e804b407fc,Active,Airbnb,,,,,,,
USC - TL 1600 West 35th Street,Pilot1,AIR314,B1602_W35TH,1602 W 35th St,Rm 206,1602 W 35th St - Rm 206,,,,LongTerm,,,,,,,
USC - TL 1600 West 35th Street,Pilot1,AIR315,B1602_W35TH,1602 W 35th St,Rm 207,1602 W 35th St - Rm 207,New Building|Convenience Shops |Private Bed & Bath,https://www.airbnb.com/calendar/ical/1630455849962567720.ics?t=d49e0372fb6d477aa5e5d16a88e04743,Active,Airbnb,,,,,,,
USC - TL 1600 West 35th Street,Pilot1,AIR316,B1602_W35TH,1602 W 35th St,Rm 301,1602 W 35th St - Rm 301,,,,LongTerm,,,,,,,
USC - TL 1600 West 35th Street,Pilot1,AIR317,B1602_W35TH,1602 W 35th St,Rm 302,1602 W 35th St - Rm 302,Top FL | New Building |Private Bed & Bath,https://www.airbnb.com/calendar/ical/1630460355072982004.ics?t=e332d24ec756420fad1ee9000b810994,Active,Airbnb,,,,,,,
USC - TL 1600 West 35th Street,Pilot1,AIR318,B1602_W35TH,1602 W 35th St,Rm 303,1602 W 35th St - Rm 303,Top FL | New Building|Private Bed & Bath,https://www.airbnb.com/calendar/ical/1630463307790482391.ics?t=990f3e87d1eb4e7a9d72aff05d12ac0e,Active,Airbnb,,,,,,,
USC - TL 1600 West 35th Street,Pilot1,AIR319,B1602_W35TH,1602 W 35th St,Rm 304,1602 W 35th St - Rm 304,Top FL | New Building | Private Bed & Bath,https://www.airbnb.com/calendar/ical/1630465914493257532.ics?t=0a1f010269d0427bba446455339bac30,Active,Airbnb,,,,,,,
USC - TL 1600 West 35th Street,Pilot1,AIR320,B1602_W35TH,1602 W 35th St,Rm 305,1602 W 35th St - Rm 305,,,,LongTerm,,,,,,,
USC - TL 1600 West 35th Street,Pilot1,AIR321,B1602_W35TH,1602 W 35th St,Rm 306,1602 W 35th St - Rm 306,,,,LongTerm,,,,,,,
USC - TL 1600 West 35th Street,Pilot1,AIR322,B1602_W35TH,1602 W 35th St,Rm 307,1602 W 35th St - Rm 307,,,,LongTerm,,,,,,,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR516,B1618_W35TH,1618 W 35th Pl,Rm 101,1618 W 35th Pl - Rm 101,,,,LongTerm,,15897872,1589787201,Double Room,,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR517,B1618_W35TH,1618 W 35th Pl,Rm 102,1618 W 35th Pl - Rm 102,,,,LongTerm,,15897872,1589787201,Double Room,,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR518,B1618_W35TH,1618 W 35th Pl,Rm 103,1618 W 35th Pl - Rm 103,,,Active,Booking.com,,15897872,1589787201,Double Room,,TRUE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR519,B1618_W35TH,1618 W 35th Pl,Rm 201,1618 W 35th Pl - Rm 201,,,,LongTerm,,15897872,1589787201,Double Room,,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR520,B1618_W35TH,1618 W 35th Pl,Rm 202,1618 W 35th Pl - Rm 202,,,Active,Booking.com,,15897872,1589787201,Double Room,,TRUE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR521,B1618_W35TH,1618 W 35th Pl,Rm 203,1618 W 35th Pl - Rm 203,,,,LongTerm,,15897872,1589787201,Double Room,,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR522,B1618_W35TH,1618 W 35th Pl,Rm 204,1618 W 35th Pl - Rm 204,,,,LongTerm,,15897872,1589787201,Double Room,,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR523,B1618_W35TH,1618 W 35th Pl,Rm 205,1618 W 35th Pl - Rm 205,,,Active,Booking.com,,15897872,1589787201,Double Room,,TRUE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR524,B1618_W35TH,1618 W 35th Pl,Rm 301,1618 W 35th Pl - Rm 301,,,,LongTerm,,15897872,1589787201,Double Room,,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR525,B1618_W35TH,1618 W 35th Pl,Rm 302,1618 W 35th Pl - Rm 302,,,Active,Booking.com,,15897872,1589787201,Double Room,,TRUE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR526,B1618_W35TH,1618 W 35th Pl,Rm 303,1618 W 35th Pl - Rm 303,,,,LongTerm,,15897872,1589787201,Double Room,,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR527,B1618_W35TH,1618 W 35th Pl,Rm 304,1618 W 35th Pl - Rm 304,,,,LongTerm,,15897872,1589787201,Double Room,,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR528,B1618_W35TH,1618 W 35th Pl,Rm 305,1618 W 35th Pl - Rm 305,,,,LongTerm,,15897872,1589787201,Double Room,,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR529,B1620_W35TH,1620 W 35th Pl,Rm 101,1620 W 35th Pl - Rm 101,,,,LongTerm,,15897872,1589787201,Double Room,1589787201101,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR530,B1620_W35TH,1620 W 35th Pl,Rm 102,1620 W 35th Pl - Rm 102,,https://ical.booking.com/v1/export?t=8b576329-3cd8-4b1e-aede-85a915b58ec6,Active,Booking.com,,15897872,1589787201,Double Room,1589787201102,TRUE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR531,B1620_W35TH,1620 W 35th Pl,Rm 103,1620 W 35th Pl - Rm 103,,https://ical.booking.com/v1/export?t=2d46c578-fb6a-4838-ba0b-14d1237faccf,Active,Booking.com,,15897872,1589787201,Double Room,1589787201103,TRUE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR532,B1620_W35TH,1620 W 35th Pl,Rm 104,1620 W 35th Pl - Rm 104,,,,LongTerm,,15897872,1589787201,Double Room,1589787201104,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR533,B1620_W35TH,1620 W 35th Pl,Rm 105,1620 W 35th Pl - Rm 105,,,,LongTerm,,15897872,1589787201,Double Room,1589787201105,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR534,B1620_W35TH,1620 W 35th Pl,Rm 201,1620 W 35th Pl - Rm 201,,,,LongTerm,,15897872,1589787201,Double Room,1589787201201,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR535,B1620_W35TH,1620 W 35th Pl,Rm 202,1620 W 35th Pl - Rm 202,,,Active,Booking.com,,15897872,1589787201,Double Room,1589787201202,TRUE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR536,B1620_W35TH,1620 W 35th Pl,Rm 203,1620 W 35th Pl - Rm 203,,,Active,Booking.com,,15897872,1589787201,Double Room,1589787201203,TRUE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR537,B1620_W35TH,1620 W 35th Pl,Rm 204,1620 W 35th Pl - Rm 204,,,,LongTerm,,15897872,1589787201,Double Room,1589787201204,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR538,B1620_W35TH,1620 W 35th Pl,Rm 205,1620 W 35th Pl - Rm 205,,,,LongTerm,,15897872,1589787201,Double Room,1589787201205,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR539,B1620_W35TH,1620 W 35th Pl,Rm 301,1620 W 35th Pl - Rm 301,,,,LongTerm,,15897872,1589787201,Double Room,1589787201301,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR540,B1620_W35TH,1620 W 35th Pl,Rm 302 ,1620 W 35th Pl - Rm 302 ,,,,LongTerm,,15897872,1589787201,Double Room,1589787201302,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR541,B1620_W35TH,1620 W 35th Pl,Rm 303,1620 W 35th Pl - Rm 303,,,,LongTerm,,15897872,1589787201,Double Room,1589787201303,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR542,B1620_W35TH,1620 W 35th Pl,Rm 304,1620 W 35th Pl - Rm 304,,,,LongTerm,,15897872,1589787201,Double Room,1589787201304,FALSE,
USC - TL 1620/1618 W 35th Pl,Pilot1,AIR543,B1620_W35TH,1620 W 35th Pl,Rm 305,1620 W 35th Pl - Rm 305,,,,LongTerm,,15897872,1589787201,Double Room,1589787201305,FALSE,
USC - TL 1622 W 35th St,Pilot1,AIR501,B1622H_W35TH,1622 1/2 W 35th St,Rm 1,1622 1/2 W 35th St - Rm 1,,,Active,Booking.com,,15867258,1586725801,Double Room with Private Bathroom,1586725801001,TRUE,
USC - TL 1622 W 35th St,Pilot1,AIR502,B1622H_W35TH,1622 1/2 W 35th St,Rm 2,1622 1/2 W 35th St - Rm 2,,,,LongTerm,,15867258,1586725801,Double Room with Private Bathroom,1586725801002,FALSE,
USC - TL 1622 W 35th St,Pilot1,AIR503,B1622H_W35TH,1622 1/2 W 35th St,Rm 3,1622 1/2 W 35th St - Rm 3,,,,LongTerm,,15867258,1586725801,Double Room with Private Bathroom,1586725801003,FALSE,
USC - TL 1622 W 35th St,Pilot1,AIR504,B1622H_W35TH,1622 1/2 W 35th St,Rm 4,1622 1/2 W 35th St - Rm 4,,,,LongTerm,,15867258,1586725801,Double Room with Private Bathroom,1586725801004,FALSE,
USC - TL 1622 W 35th St,Pilot1,AIR505,B1622H_W35TH,1622 1/2 W 35th St,Rm 5,1622 1/2 W 35th St - Rm 5,,,,LongTerm,,15867258,1586725801,Double Room with Private Bathroom,1586725801005,FALSE,
USC - TL 1622 W 35th St,Pilot1,AIR506,B1622H_W35TH,1622 1/2 W 35th St,Rm 6,1622 1/2 W 35th St - Rm 6,,,Active,Booking.com,,15867258,1586725801,Double Room with Private Bathroom,1586725801006,TRUE,
USC - TL 1622 W 35th St,Pilot1,AIR507,B1622H_W35TH,1622 1/2 W 35th St,Rm 7,1622 1/2 W 35th St - Rm 7,,,Active,Booking.com,,15867258,1586725801,Double Room with Private Bathroom,1586725801007,TRUE,
USC - TL 1622 W 35th St,Pilot1,AIR508,B1622H_W35TH,1622 1/2 W 35th St,Rm 8,1622 1/2 W 35th St - Rm 8,,,Active,Booking.com,,15867258,1586725801,Double Room with Private Bathroom,1586725801008,TRUE,
USC - TL 1622 W 35th St,Pilot1,AIR509,B1622H_W35TH,1622 1/2 W 35th St,Rm 9,1622 1/2 W 35th St - Rm 9,,,,LongTerm,,15867258,1586725801,Double Room with Private Bathroom,1586725801009,FALSE,
USC - TL 1622 W 35th St,Pilot1,AIR510,B1622H_W35TH,1622 1/2 W 35th St,Rm 10,1622 1/2 W 35th St - Rm 10,,,Active,Booking.com,,15867258,1586725801,Double Room with Private Bathroom,1586725801010,TRUE,
USC - TL 1622 W 35th St,Pilot1,AIR511,B1622H_W35TH,1622 1/2 W 35th St,Rm 11,1622 1/2 W 35th St - Rm 11,,,Active,Booking.com,,15867258,1586725801,Double Room with Private Bathroom,1586725801011,TRUE,
USC - TL 1622 W 35th St,Pilot1,AIR512,B1622H_W35TH,1622 1/2 W 35th St,Rm 12,1622 1/2 W 35th St - Rm 12,,,,LongTerm,,15867258,1586725801,Double Room with Private Bathroom,1586725801012,FALSE,
USC - TL 1622 W 35th St,Pilot1,AIR513,B1622H_W35TH,1622 1/2 W 35th St,Rm 13,1622 1/2 W 35th St - Rm 13,,,,LongTerm,,15867258,1586725801,Double Room with Private Bathroom,1586725801013,FALSE,
USC - TL 1622 W 35th St,Pilot1,AIR514,B1622H_W35TH,1622 1/2 W 35th St,Rm 14,1622 1/2 W 35th St - Rm 14,,,,LongTerm,,15867258,1586725801,Double Room with Private Bathroom,1586725801014,FALSE,
USC - TL 1622 W 35th St,Pilot1,AIR515,B1622H_W35TH,1622 1/2 W 35th St,Rm 15,1622 1/2 W 35th St - Rm 15,,,,LongTerm,,15867258,1586725801,Double Room with Private Bathroom,1586725801015,FALSE,
USC - TL 1654 W 35th St,Pilot1,AIR279,B1654_W35TH,1654 W 35th St,Rm 201,1654 W 35th St - Rm 201,,,,LongTerm,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR280,B1654_W35TH,1654 W 35th St,Rm 202,1654 W 35th St - Rm 202,Private Bed & Bath|Nearby Shop| Ensuite Bathtub,https://www.airbnb.com/calendar/ical/1663379902865076434.ics?t=258b1c3a1e544dad8b0bb20bf7630e62,Active,Airbnb,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR281,B1654_W35TH,1654 W 35th St,Rm 203,1654 W 35th St - Rm 203,Private Bed & Bath|Nearby Shop| Ensuite Bathtub,https://www.airbnb.com/calendar/ical/1635121508447430036.ics?t=b38a2845ff8e4cee90cb805eab10adb0,Active,Airbnb,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR282,B1654_W35TH,1654 W 35th St,Rm 204,1654 W 35th St - Rm 204,,,,LongTerm,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR283,B1654_W35TH,1654 W 35th St,Rm 205,1654 W 35th St - Rm 205,,,,LongTerm,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR284,B1654_W35TH,1654 W 35th St,Rm 206,1654 W 35th St - Rm 206,,,,LongTerm,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR285,B1654_W35TH,1654 W 35th St,Rm 207,1654 W 35th St - Rm 207,Private Bed & Bath|Nearby Shop| Ensuite Bathtub,https://www.airbnb.com/calendar/ical/1631522763057939082.ics?t=46ce0b5dd2c44d2f8fa43b4b9139bc73,Active,Airbnb,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR286,B1654_W35TH,1654 W 35th St,Rm 208,1654 W 35th St - Rm 208,Private Bed & Bath|Nearby Shop| Ensuite Bathtub208,https://www.airbnb.com/calendar/ical/1631579179723219747.ics?t=dbb4c96e3dcf42e79792172ff979a66b,Active,Airbnb,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR287,B1654_W35TH,1654 W 35th St,Rm 301,1654 W 35th St - Rm 301,,,,LongTerm,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR288,B1654_W35TH,1654 W 35th St,Rm 302,1654 W 35th St - Rm 302,Private Bed & Bath|Nearby Shop| Ensuite Bathtub,https://www.airbnb.com/calendar/ical/1638212578604863742.ics?t=79c80fb0028a458db096328887177bf2,Active,Airbnb,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR289,B1654_W35TH,1654 W 35th St,Rm 303,1654 W 35th St - Rm 303,Private Bed & Bath|Nearby Shop| Ensuite Bathtub,https://www.airbnb.com/calendar/ical/1631616219083971791.ics?t=8daf1cbc70074e80903774d9d840695c,Active,Airbnb,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR290,B1654_W35TH,1654 W 35th St,Rm 304,1654 W 35th St - Rm 304,,,,LongTerm,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR291,B1654_W35TH,1654 W 35th St,Rm 305,1654 W 35th St - Rm 305,,,,LongTerm,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR292,B1654_W35TH,1654 W 35th St,Rm 306,1654 W 35th St - Rm 306,Private Bed & Bath|Nearby Shop| Ensuite Bathtub,https://www.airbnb.com/calendar/ical/1631586855257186653.ics?t=4d26576ab8354642848888fbef699f6b,Active,Airbnb,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR293,B1654_W35TH,1654 W 35th St,Rm 307,1654 W 35th St - Rm 307,Private Bed & Bath|Nearby Shop| Ensuite Bathtub,https://www.airbnb.com/calendar/ical/1631544238129325821.ics?t=c8177b31f268469a86fd969bbc150f62,Active,Airbnb,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR294,B1654_W35TH,1654 W 35th St,Rm 308,1654 W 35th St - Rm 308,Private Bed & Bath|Nearby Shop| Ensuite Bathtub,https://www.airbnb.com/calendar/ical/1631569613739805718.ics?t=793f3ab7624649ed815a505c11056f34,Active,Airbnb,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR295,B1656_W35TH,1656 W 35th St,Rm 201,1656 W 35th St - Rm 201,Patio| Ensuite Bathtu| Private Bed & Bath,https://www.airbnb.com/calendar/ical/1647751404301212334.ics?t=0bc5b79248da40d7b96d111b3537d131,Active,Airbnb,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR296,B1656_W35TH,1656 W 35th St,Rm 202,1656 W 35th St - Rm 202,Ensuite Bathtub|Urban Live| Private Bed & Bath,https://www.airbnb.com/calendar/ical/1630657196471997385.ics?t=c7c61160bdcd4b6d83d60d7b98bb2d13,Active,Airbnb,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR297,B1656_W35TH,1656 W 35th St,Rm 203,1656 W 35th St - Rm 203,Ensuite Bathtub|Urban Live| Private Bed & Bath,https://www.airbnb.com/calendar/ical/1630912146979661693.ics?t=a8a93078b312470ea82a50fab3c4df2b,Active,Airbnb,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR298,B1656_W35TH,1656 W 35th St,Rm 204,1656 W 35th St - Rm 204,,,,LongTerm,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR299,B1656_W35TH,1656 W 35th St,Rm 205,1656 W 35th St - Rm 205,,,,LongTerm,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR300,B1656_W35TH,1656 W 35th St,Rm 206,1656 W 35th St - Rm 206,,,,LongTerm,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR301,B1656_W35TH,1656 W 35th St,Rm 207,1656 W 35th St - Rm 207,Ensuite Bathtub|Urban Live| Private Bed & Bath,https://www.airbnb.com/calendar/ical/1630882184783898819.ics?t=9477ebe4a8d448fe9251a30b01073aab,Active,Airbnb,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR302,B1656_W35TH,1656 W 35th St,Rm 301,1656 W 35th St - Rm 301,,,,LongTerm,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR303,B1656_W35TH,1656 W 35th St,Rm 302,1656 W 35th St - Rm 302,,,,LongTerm,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR304,B1656_W35TH,1656 W 35th St,Rm 303,1656 W 35th St - Rm 303,Ensuite Bathtub|Urban Live| Private Bed & Bath303,https://www.airbnb.com/calendar/ical/1630742671583230252.ics?t=ad4bd44fc80840f6b36c178d80fa5bec,Active,Airbnb,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR305,B1656_W35TH,1656 W 35th St,Rm 304,1656 W 35th St - Rm 304,Ensuite Bathtub|Urban Live| Private Bed & Bath303,https://www.airbnb.com/calendar/ical/1630902522371316907.ics?t=fed0b33e50a44ed18c95c6eb089bc40e,Active,Airbnb,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR306,B1656_W35TH,1656 W 35th St,Rm 305,1656 W 35th St - Rm 305,,,,LongTerm,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR307,B1656_W35TH,1656 W 35th St,Rm 306,1656 W 35th St - Rm 306,,,,LongTerm,,,,,,,
USC - TL 1654 W 35th St,Pilot1,AIR308,B1656_W35TH,1656 W 35th St,Rm 307,1656 W 35th St - Rm 307,,,,LongTerm,,,,,,,
USC - TL 1664/1666 W 37th St,Pilot1,AIR088,B1664_W37TH_A,1664 W 37th St Unit A,Rm 1,1664 W 37th St Unit A - Rm 1,Private room with bath in 4B unit! Near USC,https://www.airbnb.com/calendar/ical/1461904010851114939.ics?t=ef4991e1cbfb442e93736d0114d58348,Active,Airbnb,,,,,,,
USC - TL 1664/1666 W 37th St,Pilot1,AIR089,B1664_W37TH_A,1664 W 37th St Unit A,Rm 2,1664 W 37th St Unit A - Rm 2,Private room with bath in 4B unit! Near USC,https://www.airbnb.com/calendar/ical/1461911075720927453.ics?t=849f41cda4744dada7a6ad5e03ef3cb2,Active,Airbnb,,,,,,,
USC - TL 1664/1666 W 37th St,Pilot1,AIR090,B1664_W37TH_A,1664 W 37th St Unit A,Rm 3,1664 W 37th St Unit A - Rm 3,Private room with bath in 4B unit! Near USC,https://www.airbnb.com/calendar/ical/1462553905600149221.ics?t=f72ff74607e2486b94f47dbd61846645,Active,Airbnb,,,,,,,
